service_id,date,exception_type
FEB22-D18CAR-1_Weekday-WESTHS1,20220328,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220328,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220328,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220329,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220329,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220330,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220330,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220331,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220331,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220401,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220401,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220404,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220404,2
FEB22-D18CAR-1_Weekday-WESTHS1,20220405,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220405,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220406,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220406,2
